,调和平均温度,扭矩转速积,机器质量等级,运行时间
4866,306.2247796278159,65800.90000000001,0,97
4867,306.17632653061224,67678.2,0,99
4868,306.2247796278159,48294.899999999994,0,101
4869,306.2247796278159,38821.2,0,103
4870,306.2247796278159,34524.0,0,105
4871,306.2247796278159,72715.5,0,107
4872,306.17632653061224,64070.4,1,109
4873,306.2247796278159,60726.0,1,112
4874,306.2247796278159,56107.99999999999,1,115
4875,306.17632653061224,62606.9,1,118
4876,306.2247796278159,74294.6,0,121
4877,306.2247796278159,60361.2,0,123
4878,306.12475506205095,70211.4,0,125
4879,306.12475506205095,48308.399999999994,0,127
4880,306.2247796278159,71126.40000000001,0,129
4881,306.1731918367347,44310.4,0,131
4882,306.1731918367347,54206.1,0,133
4883,306.1731918367347,46800.0,0,135
4884,306.1215871979099,61834.0,1,137
4885,306.1215871979099,46445.4,0,140
4886,306.1731918367347,62598.6,0,142
4887,306.1731918367347,59823.0,2,144
4888,306.2247796278159,58170.200000000004,1,149
4889,306.12475506205095,68857.2,1,152
4890,306.12475506205095,53268.4,0,155
4891,306.12475506205095,71102.2,0,157
4892,306.1731918367347,65504.0,0,159
4893,306.07316674832595,74307.0,1,161
4894,305.9731416435223,60526.299999999996,0,164
4895,305.9731416435223,68182.0,1,166
4896,305.87311652230755,70961.8,0,169
4897,305.7730913846657,60983.4,1,171
4898,305.7730913846657,74360.0,0,174
4899,305.67306623058056,46702.2,2,176
4900,305.7214846304774,60885.0,1,181
4901,305.7730913846657,67051.2,0,184
4902,305.67306623058056,56569.2,0,186
4903,305.62463199214915,41478.6,0,188
4904,305.57304106003596,78470.0,1,190
4905,305.57304106003596,49200.200000000004,2,193
4906,305.4245826513912,54574.8,0,198
4907,305.5246073298429,65841.59999999999,2,200
4908,305.4761577483227,55393.799999999996,1,205
4909,305.37613357341627,89069.2,2,208
4910,305.4761577483227,63277.2,1,0
4911,305.5246073298429,82432.0,1,3
4912,305.4245826513912,49438.200000000004,1,6
4913,305.37613357341627,77351.7,2,9
4914,305.4245826513912,57312.0,0,14
4915,305.324557956778,59288.4,1,16
4916,305.324557956778,65154.5,0,19
4917,305.324557956778,70536.6,0,21
4918,305.27610938267566,64722.0,0,23
4919,305.372990669504,71548.40000000001,0,25
4920,305.27296544948416,45687.6,0,27
4921,305.321381794368,76285.6,0,29
4922,305.321381794368,62135.49999999999,0,31
4923,305.26975601768464,53795.0,1,33
4924,305.16972972972974,66807.2,0,36
4925,305.0697034245453,50674.700000000004,1,38
4926,305.0697034245453,73584.0,0,41
4927,305.0697034245453,50294.5,0,43
4928,305.0697034245453,59985.00000000001,1,45
4929,305.16972972972974,66489.2,0,48
4930,305.2181133311497,76522.8,0,50
4931,305.2664810872769,72678.4,0,52
4932,305.41816693944355,55449.0,0,54
4933,305.41816693944355,65080.2,0,56
4934,305.4698085419735,74444.8,2,58
4935,305.41816693944355,56787.0,0,63
4936,305.3697822884269,57740.399999999994,1,65
4937,305.4698085419735,60380.6,1,68
4938,305.3697822884269,56336.200000000004,0,71
4939,305.41816693944355,85808.09999999999,0,73
4940,305.5181937172775,75345.59999999999,1,75
4941,305.56656306232617,69743.0,0,78
4942,305.6182204775924,62930.0,0,80
4943,305.6182204775924,63643.299999999996,0,82
4944,305.5698347783412,56392.0,1,84
4945,305.7182472204055,62967.5,1,87
4946,305.6665903515945,69414.4,0,90
4947,305.6665903515945,66218.0,1,92
4948,305.6665903515945,39090.5,0,95
4949,305.6665903515945,66264.0,1,97
4950,305.6665903515945,48812.1,0,100
4951,305.71494440810983,48510.0,0,102
4952,305.6665903515945,52829.399999999994,0,104
4953,305.71494440810983,57805.4,1,106
4954,305.7666176230178,44512.4,0,109
4955,305.6665903515945,52234.8,0,111
4956,305.71494440810983,56948.5,0,113
4957,305.71494440810983,60896.4,0,115
4958,305.61491658488717,59020.5,0,117
4959,305.61491658488717,70553.6,0,119
4960,305.51488874345546,53801.0,0,121
4961,305.4114893617021,49709.7,0,123
4962,305.56322591199086,45446.4,0,125
4963,305.46319751268203,60112.799999999996,2,127
4964,305.56322591199086,49745.5,2,132
4965,305.6115472685639,67285.5,2,137
4966,305.5115183246073,68822.8,0,142
4967,305.5115183246073,72975.0,0,144
4968,305.5115183246073,75488.0,0,146
4969,305.5115183246073,53526.9,1,148
4970,305.5115183246073,57152.0,0,151
4971,305.56322591199086,49797.0,0,153
4972,305.56322591199086,67337.0,0,155
4973,305.56322591199086,70137.2,0,157
4974,305.51488874345546,58627.2,0,159
4975,305.51488874345546,47304.4,2,161
4976,305.46653575519554,70967.0,2,166
4977,305.56656306232617,53550.0,0,171
4978,305.46653575519554,67042.4,0,173
4979,305.56656306232617,67995.3,2,175
4980,305.56656306232617,52928.0,1,180
4981,305.6182204775924,62635.5,1,183
4982,305.6665903515945,55130.6,0,186
4983,305.7182472204055,66263.2,2,188
4984,305.6665903515945,69992.0,2,193
4985,305.6182204775924,55713.6,0,198
4986,305.56656306232617,75600.0,0,200
4987,305.6665903515945,63516.0,0,202
4988,305.6665903515945,75427.2,2,204
4989,305.6182204775924,69472.7,0,209
4990,305.6182204775924,69298.8,1,211
4991,305.6182204775924,57206.4,0,214
4992,305.5698347783412,60793.600000000006,0,216
4993,305.5698347783412,59656.799999999996,1,218
4994,305.42140752864157,63033.600000000006,0,221
4995,305.372990669504,42816.0,0,223
4996,305.27296544948416,66805.2,1,225
4997,305.27296544948416,54356.600000000006,1,228
4998,305.22135604323614,59519.7,1,231
4999,305.22135604323614,50965.5,1,234
5000,305.22135604323614,61819.200000000004,2,0
5001,305.22135604323614,65273.99999999999,1,5
5002,305.321381794368,53014.5,0,8
5003,305.22135604323614,55349.8,0,10
5004,305.3697822884269,46666.5,0,12
5005,305.4698085419735,60130.99999999999,0,14
5006,305.4698085419735,38808.0,1,16
5007,305.5698347783412,73520.5,1,19
5008,305.6182204775924,56238.299999999996,0,22
5009,305.5181937172775,42482.0,0,24
5010,305.6182204775924,61975.2,2,26
5011,305.7182472204055,56616.8,0,31
5012,305.7666176230178,62700.0,2,33
5013,305.6665903515945,48708.5,0,38
5014,305.7182472204055,53070.399999999994,2,40
5015,305.7182472204055,57760.0,1,45
5016,305.6182204775924,64552.49999999999,0,48
5017,305.7666176230178,53403.600000000006,0,50
5018,305.7666176230178,49201.200000000004,1,52
5019,305.6665903515945,66684.09999999999,0,55
5020,305.6665903515945,56503.1,0,57
5021,305.6665903515945,38819.6,0,59
5022,305.71494440810983,59927.4,0,61
5023,305.71494440810983,70092.8,1,63
5024,305.71494440810983,88546.8,0,66
5025,305.7632826548962,71208.8,0,68
5026,305.7632826548962,67764.9,0,70
5027,305.7632826548962,62595.899999999994,1,72
5028,305.6632542927228,70067.2,0,75
5029,305.6665903515945,69550.8,1,77
5030,305.56656306232617,75018.90000000001,0,80
5031,305.56656306232617,59073.0,0,82
5032,305.6665903515945,48585.799999999996,0,84
5033,305.6632542927228,55750.9,0,86
5034,305.61491658488717,66810.90000000001,1,88
5035,305.6632542927228,51570.6,1,91
5036,305.7115761935906,76494.6,1,94
5037,305.8116050997058,65881.2,0,97
5038,305.7632826548962,57296.799999999996,0,99
5039,305.6632542927228,61045.8,0,101
5040,305.8116050997058,67010.8,1,103
5041,305.7632826548962,69907.4,1,106
5042,305.8149722131415,57828.0,1,109
5043,305.71494440810983,61362.399999999994,1,112
5044,305.7666176230178,63467.4,1,115
5045,305.7666176230178,73153.8,0,118
5046,305.86664487661386,74354.0,0,120
5047,305.86664487661386,43730.8,2,122
5048,305.86664487661386,60372.799999999996,1,127
5049,305.86664487661386,53748.1,1,130
5050,305.915,58284.200000000004,1,133
5051,305.86664487661386,70758.40000000001,0,136
5052,305.86664487661386,40460.6,0,138
5053,305.7666176230178,52265.2,0,140
5054,305.6665903515945,60871.8,2,142
5055,305.6665903515945,61950.0,0,147
5056,305.7182472204055,47712.799999999996,0,149
5057,305.7182472204055,55568.1,0,151
5058,305.8182739457339,57750.799999999996,1,153
5059,305.86664487661386,35313.0,0,156
5060,305.9666721123999,57494.0,0,158
5061,306.0183273440053,47731.0,2,160
5062,306.0666993303936,74571.0,1,165
5063,306.0183273440053,62784.99999999999,0,168
5064,306.0183273440053,44958.200000000004,0,170
5065,305.8699133845399,59897.600000000006,0,172
5066,305.91830065359477,46543.200000000004,0,174
5067,305.91830065359477,59325.0,0,176
5068,305.8699133845399,36641.299999999996,1,178
5069,305.8182739457339,54434.0,0,181
5070,305.8182739457339,51680.0,0,183
5071,305.76988719960764,63307.200000000004,1,185
5072,305.76988719960764,51189.0,1,188
5073,305.76988719960764,46898.0,1,191
5074,305.8215102974828,60246.899999999994,1,194
5075,305.8699133845399,51670.5,0,197
5076,305.8699133845399,54756.4,0,199
5077,305.7214846304774,64040.7,0,201
5078,305.669860997547,79134.90000000001,0,203
5079,305.669860997547,61283.700000000004,1,205
5080,305.7214846304774,53141.600000000006,0,208
5081,305.7214846304774,63258.9,0,210
5082,305.7214846304774,62732.799999999996,0,212
5083,305.7214846304774,69450.0,0,214
5084,305.62145894667975,54481.00000000001,1,0
5085,305.67306623058056,56444.600000000006,0,3
5086,305.76988719960764,54834.0,0,5
5087,305.76988719960764,52767.0,1,7
5088,305.76988719960764,57564.0,0,10
5089,305.7214846304774,56587.5,0,12
5090,305.76988719960764,49702.8,0,14
5091,305.7214846304774,81190.0,0,16
5092,305.7214846304774,47253.0,0,18
5093,305.8215102974828,78650.0,0,20
5094,305.76988719960764,67436.2,1,22
5095,305.7214846304774,68679.59999999999,1,25
5096,305.669860997547,60506.399999999994,1,28
5097,305.76988719960764,56716.799999999996,2,31
5098,305.669860997547,43097.6,1,36
5099,305.7214846304774,46178.299999999996,2,39
5100,305.669860997547,39794.600000000006,1,44
5101,305.5698347783412,47833.600000000006,0,47
5102,305.6182204775924,62294.4,0,49
5103,305.7182472204055,63455.700000000004,0,51
5104,305.7182472204055,60339.299999999996,1,53
5105,305.7666176230178,70316.40000000001,1,56
5106,305.86664487661386,68879.2,0,59
5107,305.86664487661386,70462.0,0,61
5108,305.7666176230178,47151.8,1,63
5109,305.7666176230178,58591.8,1,66
5110,305.6665903515945,63354.2,0,69
5111,305.6665903515945,61223.200000000004,1,71
5112,305.6665903515945,42350.0,0,74
5113,305.6665903515945,51720.0,1,76
5114,305.7182472204055,54989.5,1,79
5115,305.7666176230178,69498.90000000001,0,82
5116,305.7666176230178,63786.7,0,84
5117,305.8149722131415,70063.2,0,86
5118,305.915,81355.0,1,88
5119,305.915,57810.299999999996,0,91
5120,305.9633393236399,58880.0,1,93
5121,305.915,54491.799999999996,0,96
5122,305.91830065359477,77530.59999999999,0,98
5123,305.8182739457339,61295.5,0,100
5124,305.8182739457339,51982.700000000004,1,102
5125,305.8182739457339,40299.0,0,105
5126,305.8182739457339,71925.0,0,107
5127,305.8182739457339,81539.20000000001,0,109
5128,305.86664487661386,56962.0,0,111
5129,305.91830065359477,70725.2,1,113
5130,305.8699133845399,65106.600000000006,0,116
5131,305.91830065359477,61664.0,2,118
5132,306.0183273440053,60732.5,0,123
5133,306.0183273440053,60123.0,0,125
5134,305.91830065359477,58497.0,0,127
5135,305.8699133845399,50286.0,0,129
5136,305.76988719960764,56434.0,2,131
5137,305.76988719960764,39163.6,1,136
5138,305.669860997547,62436.0,1,139
5139,305.669860997547,52972.399999999994,0,142
5140,305.669860997547,54502.7,0,144
5141,305.7182472204055,67910.2,0,146
5142,305.8182739457339,48964.5,0,148
5143,305.8699133845399,54495.0,1,150
5144,306.0183273440053,60885.50000000001,1,153
5145,306.0183273440053,60024.799999999996,1,156
5146,306.0183273440053,59682.0,1,159
5147,306.0183273440053,41362.200000000004,1,162
5148,306.0666993303936,57868.0,0,165
5149,305.9666721123999,67308.0,1,167
5150,306.0183273440053,49790.100000000006,0,170
5151,306.0666993303936,54891.49999999999,0,172
5152,306.0183273440053,56834.4,1,174
5153,305.9666721123999,79598.40000000001,0,177
5154,305.8699133845399,42713.0,1,179
5155,305.91830065359477,50980.799999999996,0,182
5156,306.0183273440053,62582.0,0,184
5157,306.0666993303936,52510.4,0,186
5158,305.96993955236076,48800.700000000004,0,188
5159,305.91830065359477,81142.0,0,190
5160,305.8699133845399,53380.0,0,192
5161,305.8699133845399,65519.7,0,194
5162,305.8215102974828,54374.2,0,196
5163,305.669860997547,65319.8,0,198
5164,305.7214846304774,50839.2,2,200
5165,305.7214846304774,54523.399999999994,0,205
5166,305.7214846304774,56961.8,2,207
5167,305.7214846304774,70279.2,1,212
5168,305.5698347783412,48183.8,1,215
5169,305.5214332460733,55313.600000000006,0,218
5170,305.57304106003596,62515.9,2,220
5171,305.62145894667975,59755.200000000004,0,225
5172,305.62145894667975,59768.299999999996,0,227
5173,305.669860997547,45397.4,0,0
5174,305.7214846304774,49077.6,0,2
5175,305.76988719960764,67203.09999999999,0,4
5176,305.8699133845399,56509.49999999999,0,6
5177,305.8215102974828,69173.09999999999,0,8
5178,305.9215359477124,87047.8,0,10
5179,305.9215359477124,62959.6,1,12
5180,305.8699133845399,66543.2,0,15
5181,305.8215102974828,38907.5,0,17
5182,305.8215102974828,52067.49999999999,0,19
5183,305.8699133845399,55763.49999999999,2,21
5184,305.91830065359477,55597.399999999994,0,26
5185,305.96993955236076,41620.6,0,28
5186,305.96993955236076,65845.8,1,30
5187,305.91830065359477,80472.0,0,33
5188,305.8699133845399,66555.0,0,35
5189,305.8699133845399,41829.0,1,37
5190,305.8182739457339,46173.6,0,40
5191,305.8699133845399,42152.0,2,42
5192,305.8699133845399,64688.399999999994,0,47
5193,305.8699133845399,60595.2,0,49
5194,305.76988719960764,62682.899999999994,0,51
5195,305.76988719960764,52215.799999999996,0,53
5196,305.76988719960764,51710.399999999994,0,55
5197,305.76988719960764,68379.4,0,57
5198,305.8699133845399,50815.8,1,59
5199,305.8182739457339,64670.4,0,62
5200,305.8699133845399,50034.200000000004,0,64
5201,305.8699133845399,67195.0,1,66
5202,305.8699133845399,71150.4,0,69
5203,305.8699133845399,58687.2,0,71
5204,305.76988719960764,53013.1,1,73
5205,305.7214846304774,46300.8,1,76
5206,305.62145894667975,47399.6,1,79
5207,305.5698347783412,58892.9,0,82
5208,305.5698347783412,65653.4,1,84
5209,305.5698347783412,56983.5,0,87
5210,305.57304106003596,63813.0,0,89
5211,305.62145894667975,66368.0,0,91
5212,305.62145894667975,75287.40000000001,0,93
5213,305.67306623058056,54164.799999999996,0,95
5214,305.7214846304774,61526.4,0,97
5215,305.87311652230755,62361.0,0,99
5216,305.87311652230755,47410.0,0,101
5217,305.7730913846657,67075.5,1,103
5218,305.7246566383257,69119.6,2,106
5219,305.77623017819195,61767.299999999996,2,111
5220,305.87311652230755,72471.0,0,116
5221,305.9731416435223,69037.2,1,118
5222,305.87311652230755,46233.6,2,121
5223,305.9215359477124,58820.799999999996,1,126
5224,306.02156158118265,53034.799999999996,0,129
5225,306.02156158118265,58953.6,1,131
5226,306.07316674832595,79521.3,2,134
5227,305.92470588235295,56497.8,0,139
5228,305.9731416435223,70791.3,0,141
5229,306.0247304802352,37671.0,0,143
5230,306.07316674832595,54153.0,1,145
5231,306.07316674832595,60995.99999999999,1,148
5232,306.07316674832595,47910.399999999994,0,151
5233,305.9731416435223,54425.700000000004,0,153
5234,305.92470588235295,60934.8,0,155
5235,306.0247304802352,54104.399999999994,0,157
5236,306.0247304802352,55792.799999999996,1,159
5237,306.0763024661114,54863.2,0,162
5238,305.97627838588465,79786.0,0,164
5239,305.87625428991663,51950.4,0,166
5240,305.87625428991663,59663.2,1,168
5241,305.7277632439503,69377.59999999999,0,171
5242,305.62773961400063,64353.6,0,173
5243,305.62773961400063,36586.4,0,175
5244,305.62773961400063,51448.5,1,177
5245,305.57618190741044,60256.50000000001,0,180
5246,305.4761577483227,68187.59999999999,2,182
5247,305.4276923076923,69079.59999999999,0,187
5248,305.3792110001637,85986.0,0,189
5249,305.3276686313032,54741.0,0,191
5250,305.4276923076923,57304.00000000001,0,193
5251,305.4276923076923,58327.0,1,195
5252,305.4761577483227,55521.8,0,198
5253,305.57618190741044,49903.5,0,200
5254,305.67620605069504,66176.0,0,202
5255,305.67620605069504,79016.7,0,204
5256,305.7246566383257,56435.399999999994,0,206
5257,305.82468126838836,67561.6,0,0
5258,305.82468126838836,64428.100000000006,1,2
5259,305.92470588235295,66170.4,1,5
5260,305.82468126838836,65050.799999999996,0,8
5261,305.77623017819195,67449.2,0,10
5262,305.7246566383257,54809.399999999994,0,12
5263,305.7246566383257,46355.4,1,14
5264,305.57618190741044,60253.100000000006,0,17
5265,305.4761577483227,64447.8,0,19
5266,305.5246073298429,64022.399999999994,0,21
5267,305.5246073298429,55264.00000000001,0,23
5268,305.62463199214915,54136.0,0,25
5269,305.62463199214915,62380.8,1,27
5270,305.57618190741044,37994.8,0,30
5271,305.62463199214915,49868.6,1,32
5272,305.77623017819195,75308.3,1,35
5273,305.92470588235295,49447.899999999994,0,38
5274,305.87625428991663,50764.7,1,40
5275,305.97627838588465,52421.600000000006,0,43
5276,305.92470588235295,79651.79999999999,0,45
5277,305.92470588235295,59316.6,0,47
5278,305.87625428991663,60054.399999999994,0,49
5279,305.97627838588465,77900.8,0,51
5280,305.87625428991663,62759.700000000004,1,53
5281,305.97627838588465,59946.00000000001,1,56
5282,305.97627838588465,64377.2,1,59
5283,305.97627838588465,50710.5,0,62
5284,305.92470588235295,54274.200000000004,1,64
5285,305.87625428991663,65738.6,1,67
5286,305.77623017819195,56707.200000000004,0,70
5287,305.77623017819195,60786.9,1,72
5288,305.67620605069504,67035.3,0,75
5289,305.67620605069504,76627.2,0,77
5290,305.67620605069504,41924.4,0,79
5291,305.7277632439503,55382.6,1,81
5292,305.62773961400063,51002.4,0,84
5293,305.62773961400063,67888.8,2,86
5294,305.7277632439503,59172.3,0,91
5295,305.77623017819195,44371.799999999996,2,93
5296,305.67620605069504,56302.6,0,98
5297,305.7277632439503,79456.3,1,100
5298,305.7277632439503,62974.8,0,103
5299,305.82778685845045,68142.0,0,105
5300,305.87625428991663,59769.799999999996,0,107
5301,305.82778685845045,62409.600000000006,1,109
5302,305.82778685845045,73574.40000000001,0,112
5303,305.82778685845045,73578.5,2,114
5304,305.7277632439503,57450.0,0,119
5305,305.7277632439503,52257.8,1,121
5306,305.62773961400063,53767.2,0,124
5307,305.5792573204646,55786.5,0,126
5308,305.3792110001637,45353.399999999994,1,128
5309,305.47923416789394,69652.8,0,131
5310,305.430736497545,37202.0,0,133
5311,305.52771596858634,64347.0,0,135
5312,305.47923416789394,58407.3,1,137
5313,305.52771596858634,68544.0,0,140
5314,305.62773961400063,44825.0,1,142
5315,305.62773961400063,69933.7,1,145
5316,305.57618190741044,55584.0,0,148
5317,305.52771596858634,64464.799999999996,0,150
5318,305.52771596858634,72074.4,1,152
5319,305.4276923076923,60560.0,0,155
5320,305.4276923076923,68460.0,1,157
5321,305.37613357341627,83461.40000000001,0,160
5322,305.3276686313032,59616.600000000006,1,162
5323,305.3276686313032,63361.9,0,165
5324,305.3276686313032,71904.2,1,167
5325,305.3276686313032,55588.299999999996,0,170
5326,305.2276449394039,58782.0,0,172
5327,305.2276449394039,70537.5,0,174
5328,305.2791878172589,49658.4,0,176
5329,305.2791878172589,56778.600000000006,1,178
5330,305.17608517608517,58460.0,1,181
5331,305.17608517608517,70863.0,2,184
5332,305.127621231979,39481.200000000004,1,189
5333,305.07606095362934,44997.0,1,192
5334,305.0275975090134,52440.0,1,195
5335,305.0275975090134,62062.0,1,198
5336,305.0275975090134,67099.5,0,201
5337,305.0275975090134,62566.0,1,203
5338,305.07606095362934,48076.600000000006,0,206
5339,305.17608517608517,70518.6,0,208
5340,305.127621231979,64122.299999999996,2,210
5341,305.0275975090134,67071.2,1,0
5342,304.9760367152926,60648.0,1,3
5343,304.9244590163935,42021.0,0,6
5344,304.9244590163935,65539.8,2,8
5345,304.9244590163935,48840.0,0,13
5346,304.8760124610592,77392.5,0,15
5347,304.8760124610592,63376.6,0,17
5348,304.9244590163935,52626.6,0,19
5349,304.87286440400067,53011.200000000004,0,21
5350,304.82443424073466,66874.2,0,23
5351,304.7728391011973,72628.2,0,25
5352,304.7244094488189,58044.799999999996,0,27
5353,304.7244094488189,62622.0,1,29
5354,304.7759881909136,54461.99999999999,0,32
5355,304.82443424073466,56129.9,0,34
5356,304.82443424073466,68728.0,1,36
5357,304.9244590163935,76610.4,0,39
5358,304.9244590163935,66996.2,1,41
5359,304.87286440400067,81081.0,0,44
5360,304.82443424073466,57784.1,0,46
5361,304.82443424073466,77240.4,1,48
5362,304.7244094488189,49880.6,0,51
5363,304.7244094488189,58571.600000000006,1,53
5364,304.67281378178836,62091.3,1,56
5365,304.6243846406301,81754.8,1,59
5366,304.6243846406301,37376.5,1,62
5367,304.7244094488189,52000.100000000006,0,65
5368,304.7244094488189,69300.1,1,67
5369,304.67596390484005,44346.899999999994,2,70
5370,304.7759881909136,61954.9,0,75
5371,304.7759881909136,56738.200000000004,0,77
5372,304.67596390484005,42089.6,1,79
5373,304.67596390484005,50141.5,2,82
5374,304.67596390484005,58432.799999999996,0,87
5375,304.7244094488189,52616.7,2,89
5376,304.7244094488189,48617.799999999996,0,94
5377,304.7759881909136,57017.0,0,96
5378,304.7244094488189,67524.40000000001,0,98
5379,304.82443424073466,68161.5,0,100
5380,304.9244590163935,78650.0,0,102
5381,304.8760124610592,47994.100000000006,0,104
5382,304.9244590163935,62053.9,0,106
5383,304.8760124610592,64955.399999999994,2,108
5384,304.7759881909136,65981.3,2,113
5385,304.82443424073466,68103.0,0,118
5386,304.8760124610592,56800.799999999996,0,120
5387,304.9244590163935,58290.4,1,122
5388,305.02448377581123,70319.40000000001,2,125
5389,305.02448377581123,50477.700000000004,2,130
5390,304.9760367152926,79750.0,0,135
5391,304.8760124610592,60759.0,1,137
5392,304.82443424073466,56783.99999999999,0,140
5393,304.8760124610592,51179.0,0,142
5394,304.8760124610592,61952.0,1,144
5395,304.7759881909136,71689.6,1,147
5396,304.7244094488189,70806.4,0,150
5397,304.7244094488189,51736.200000000004,1,152
5398,304.82443424073466,78628.2,0,155
5399,304.7759881909136,57038.0,1,157
5400,304.82443424073466,57315.799999999996,0,160
5401,304.7244094488189,62448.100000000006,1,162
5402,304.7759881909136,58132.8,1,165
5403,304.7759881909136,55406.4,0,168
5404,304.8760124610592,72636.2,1,170
5405,304.82443424073466,37642.5,0,173
5406,304.9244590163935,69585.6,0,175
5407,305.02448377581123,46719.0,1,177
5408,305.02448377581123,50751.7,0,180
5409,305.07291495985584,63647.99999999999,0,182
5410,305.1729402129402,64693.6,0,184
5411,305.12450851900394,65988.0,1,186
5412,305.12450851900394,62896.600000000006,0,189
5413,305.1729402129402,54069.0,0,191
5414,305.1729402129402,51140.700000000004,1,193
5415,305.1729402129402,63426.600000000006,0,196
5416,305.1729402129402,56392.0,2,198
5417,305.02448377581123,61446.0,0,203
5418,305.02448377581123,73200.5,2,205
5419,305.02448377581123,65099.8,2,210
5420,305.02448377581123,55255.2,0,0
5421,305.02448377581123,63217.799999999996,0,2
5422,305.02448377581123,76148.09999999999,0,4
5423,305.07291495985584,57637.5,1,6
5424,305.07291495985584,60868.8,1,9
5425,305.02448377581123,78147.3,0,12
5426,304.8760124610592,53286.399999999994,0,14
5427,304.9244590163935,69907.4,0,16
5428,304.9244590163935,42006.3,1,18
5429,304.9244590163935,66075.59999999999,1,21
5430,304.9760367152926,59701.600000000006,0,24
5431,304.9244590163935,80368.2,0,26
5432,305.02448377581123,67285.5,1,28
5433,305.02448377581123,53380.0,0,31
5434,305.02448377581123,57519.0,1,33
5435,305.02448377581123,55276.100000000006,0,36
5436,305.12450851900394,46170.9,0,38
5437,305.12450851900394,84740.2,0,40
5438,305.12450851900394,47904.3,0,42
5439,305.27610938267566,54151.200000000004,0,44
5440,305.324557956778,52241.6,0,46
5441,305.37613357341627,51464.6,0,48
5442,305.37613357341627,73870.4,0,50
5443,305.4761577483227,51182.1,0,52
5444,305.4761577483227,77470.0,1,54
5445,305.4245826513912,57172.799999999996,0,57
5446,305.4245826513912,59134.200000000004,1,59
5447,305.27610938267566,61234.6,0,62
5448,305.37613357341627,46549.6,2,64
5449,305.324557956778,67747.40000000001,0,69
5450,305.324557956778,65179.399999999994,0,71
5451,305.37613357341627,46640.0,0,73
5452,305.3276686313032,69900.8,0,75
5453,305.37613357341627,43729.4,0,77
5454,305.3276686313032,52414.399999999994,0,79
5455,305.3276686313032,62913.00000000001,0,81
5456,305.37613357341627,70182.2,0,83
5457,305.2791878172589,66960.0,0,85
5458,305.2276449394039,81895.8,1,87
5459,305.2276449394039,77114.40000000001,1,90
5460,305.2276449394039,69457.7,0,93
5461,305.2276449394039,54029.5,0,95
5462,305.2276449394039,65252.0,2,97
5463,305.17608517608517,82023.2,2,102
5464,305.127621231979,46845.0,1,107
5465,305.079141405866,68676.0,1,110
5466,304.97911817734797,54114.0,0,113
5467,304.97911817734797,46360.799999999996,0,115
5468,305.079141405866,64047.5,0,117
5469,304.93062295081967,53235.0,1,119
5470,304.93062295081967,75155.5,0,122
5471,304.93062295081967,58635.5,0,124
5472,304.93062295081967,52785.600000000006,2,126
5473,304.88211182161007,78432.90000000001,2,131
5474,305.0306456899377,73142.09999999999,1,136
5475,305.0306456899377,47112.0,0,139
5476,305.0306456899377,67262.40000000001,0,141
5477,305.0306456899377,45288.600000000006,0,143
5478,305.079141405866,48393.3,0,145
5479,305.1306684141546,60548.600000000006,0,147
5480,305.2306911234851,47215.0,0,149
5481,305.1821785421785,68050.4,0,151
5482,305.1791646191646,64676.00000000001,0,153
5483,305.2306911234851,63963.6,0,155
5484,305.1306684141546,43042.5,2,157
5485,305.1306684141546,61250.4,0,162
5486,305.079141405866,41494.6,0,164
5487,305.1306684141546,55784.200000000004,2,166
5488,305.1821785421785,72352.0,0,171
5489,305.1821785421785,57811.99999999999,1,173
5490,305.2306911234851,61543.5,0,176
5491,305.33071381794366,77363.6,0,178
5492,305.282200753234,66424.0,1,180
5493,305.1821785421785,72375.3,0,183
5494,305.0821563165656,53684.4,0,185
5495,305.1306684141546,52683.4,1,187
5496,305.2306911234851,49005.0,0,190
5497,305.282200753234,85673.59999999999,0,192
5498,305.282200753234,39187.2,2,194
5499,305.3822229497463,44782.8,0,199
5500,305.3822229497463,65985.6,1,201
5501,305.3822229497463,57600.0,1,204
5502,305.3822229497463,35551.5,0,207
5503,305.3336935166994,62848.5,1,209
5504,305.4822451317297,46059.399999999994,1,212
5505,305.5337369109948,57697.200000000004,0,215
5506,305.4822451317297,64121.4,2,217
5507,305.4822451317297,50790.8,0,0
5508,305.4822451317297,53909.2,2,2
5509,305.5337369109948,57555.2,0,7
5510,305.5822672991984,80461.5,0,9
5511,305.585211843612,35796.0,1,11
5512,305.4851906398298,68927.3,1,14
5513,305.4851906398298,57494.0,0,17
5514,305.385169422164,62992.6,0,19
5515,305.43371522094924,64380.0,0,21
5516,305.4851906398298,58947.0,2,23
5517,305.5337369109948,56364.0,0,28
5518,305.43371522094924,82294.8,2,30
5519,305.5337369109948,66457.3,0,35
5520,305.585211843612,58143.399999999994,1,37
5521,305.5337369109948,45315.2,0,40
5522,305.5337369109948,68196.2,0,42
5523,305.5822672991984,51245.0,1,44
5524,305.6792804578904,46475.200000000004,0,47
5525,305.6792804578904,96563.2,0,49
5526,305.7308044473512,58176.0,0,51
5527,305.7308044473512,67310.4,0,53
5528,305.77930358018637,61840.0,0,55
5529,305.8793266873672,60572.9,0,57
5530,305.8793266873672,52162.5,2,59
5531,305.87625428991663,43387.2,2,64
5532,305.82778685845045,70304.0,2,69
5533,305.92781045751633,70988.8,0,74
5534,305.8793266873672,63471.200000000004,0,76
5535,305.77930358018637,65618.0,2,78
5536,305.8308270676692,66222.6,0,83
