,level,temp_1,temp_2,efficient,time,target,class
4465,0,302.9,312.4,70488.0,155,0,Normal
4466,1,302.9,312.3,63742.200000000004,157,0,Normal
4467,0,302.9,312.4,71086.2,160,0,Normal
4468,0,302.8,312.3,52743.6,162,0,Normal
4469,1,302.7,312.2,61157.5,164,0,Normal
4470,1,302.7,312.2,56267.5,167,0,Normal
4471,0,302.7,312.3,82375.2,170,0,Normal
4472,0,302.8,312.3,80110.8,172,0,Normal
4473,0,302.7,312.2,70914.2,174,0,Normal
4474,1,302.7,312.1,64628.2,176,0,Normal
4475,0,302.7,312.2,62524.799999999996,179,0,Normal
4476,1,302.6,312.1,60690.0,181,0,Normal
4477,0,302.7,312.1,46719.5,184,0,Normal
4478,0,302.7,312.2,54935.100000000006,186,0,Normal
4479,1,302.7,312.1,50204.4,188,0,Normal
4480,2,302.7,312.1,53208.0,191,0,Normal
4481,0,302.6,312.0,50758.5,196,0,Normal
4482,0,302.6,312.1,47757.6,198,0,Normal
4483,1,302.6,312.1,43800.0,200,0,Normal
4484,1,302.5,312.0,46197.8,203,0,Normal
4485,0,302.6,312.1,68544.0,206,0,Normal
4486,0,302.6,312.2,65360.0,208,0,Normal
4487,1,302.6,312.1,64278.899999999994,210,0,Normal
4488,0,302.7,312.2,75545.0,213,1,OSF
4489,0,302.6,312.1,52465.0,215,0,Normal
4490,0,302.6,312.1,88228.0,0,1,PWF
4491,1,302.7,312.2,79110.0,2,0,Normal
4492,1,302.9,312.4,67900.59999999999,5,0,Normal
4493,0,302.8,312.4,78569.6,8,0,Normal
4494,0,302.8,312.4,67716.0,10,0,Normal
4495,2,302.9,312.5,74635.0,12,0,Normal
4496,1,302.9,312.5,46176.0,17,0,Normal
4497,1,302.9,312.5,62040.0,20,0,Normal
4498,1,302.9,312.5,40343.6,23,0,Normal
4499,2,302.9,312.3,69007.90000000001,26,0,Normal
4500,0,302.7,312.1,56355.200000000004,31,0,Normal
4501,0,302.7,312.1,57862.5,33,0,Normal
4502,0,302.6,312.1,75259.7,35,0,Normal
4503,2,302.6,312.0,48550.1,37,0,Normal
4504,0,302.8,312.2,74358.0,42,0,Normal
4505,0,302.8,312.2,47840.399999999994,44,0,Normal
4506,0,302.9,312.2,51148.5,46,0,Normal
4507,0,302.8,312.1,60648.0,48,0,Normal
4508,0,302.9,312.2,75321.7,50,0,Normal
4509,0,302.8,312.2,55078.5,52,0,Normal
4510,0,302.8,312.1,72885.2,54,0,Normal
4511,0,302.8,312.1,39747.4,56,0,Normal
4512,0,302.8,312.2,51973.799999999996,58,0,Normal
4513,1,302.8,312.2,73035.59999999999,60,0,Normal
4514,0,302.7,312.0,43872.0,63,0,Normal
4515,2,302.7,312.0,61586.0,65,0,Normal
4516,0,302.6,312.0,53902.8,70,0,Normal
4517,0,302.6,311.9,71676.0,72,0,Normal
4518,1,302.5,311.8,38639.3,74,0,Normal
4519,0,302.5,311.9,68824.8,77,0,Normal
4520,1,302.6,312.0,67320.0,79,0,Normal
4521,0,302.6,311.9,65519.299999999996,82,0,Normal
4522,0,302.6,311.9,56812.3,84,0,Normal
4523,1,302.5,311.9,53035.2,86,0,Normal
4524,0,302.6,311.9,50459.7,89,0,Normal
4525,1,302.6,312.0,62289.100000000006,91,0,Normal
4526,0,302.5,311.9,68248.0,94,0,Normal
4527,1,302.5,311.9,59441.6,96,0,Normal
4528,0,302.4,311.8,70445.59999999999,99,0,Normal
4529,1,302.4,311.8,61406.1,101,0,Normal
4530,1,302.3,311.8,67885.5,104,0,Normal
4531,1,302.3,311.7,56099.2,107,0,Normal
4532,0,302.4,311.8,68781.6,110,0,Normal
4533,0,302.4,311.7,46294.899999999994,112,0,Normal
4534,1,302.3,311.7,55427.4,114,0,Normal
4535,0,302.3,311.7,63727.5,117,0,Normal
4536,1,302.3,311.8,73602.0,119,1,RNF
4537,0,302.4,311.8,49440.0,122,0,Normal
4538,1,302.3,311.8,43217.0,124,0,Normal
4539,2,302.3,311.7,57798.0,127,0,Normal
4540,0,302.4,311.8,57331.2,132,0,Normal
4541,0,302.4,311.8,60472.600000000006,134,0,Normal
4542,0,302.3,311.7,58240.0,136,0,Normal
4543,0,302.4,311.8,74045.0,138,0,Normal
4544,0,302.2,311.7,67077.6,140,0,Normal
4545,2,302.2,311.6,59979.4,142,0,Normal
4546,0,302.3,311.7,59863.600000000006,147,0,Normal
4547,1,302.3,311.7,44506.0,149,0,Normal
4548,0,302.3,311.8,56496.00000000001,152,0,Normal
4549,2,302.3,311.9,71997.59999999999,154,0,Normal
4550,1,302.3,311.9,63788.399999999994,159,0,Normal
4551,2,302.4,311.9,64611.799999999996,162,0,Normal
4552,2,302.5,312.0,56370.3,167,0,Normal
4553,0,302.5,311.9,77968.2,172,0,Normal
4554,1,302.5,312.0,61144.200000000004,174,0,Normal
4555,0,302.5,312.0,62366.200000000004,177,0,Normal
4556,2,302.5,312.0,56994.0,179,0,Normal
4557,1,302.5,312.0,62466.0,184,0,Normal
4558,0,302.5,311.9,62275.3,187,0,Normal
4559,1,302.5,312.0,62683.200000000004,189,0,Normal
4560,0,302.4,311.9,58403.899999999994,192,0,Normal
4561,1,302.3,311.7,62088.299999999996,194,0,Normal
4562,0,302.3,311.7,52900.8,197,0,Normal
4563,1,302.3,311.7,51660.0,199,0,Normal
4564,0,302.4,311.8,65277.6,202,0,Normal
4565,0,302.4,311.9,49962.899999999994,204,0,Normal
4566,0,302.4,312.0,66293.5,206,0,Normal
4567,1,302.5,312.0,79186.0,0,0,Normal
4568,0,302.5,312.1,59212.4,3,0,Normal
4569,0,302.4,312.0,55645.2,5,0,Normal
4570,1,302.4,312.1,71168.40000000001,7,0,Normal
4571,0,302.4,312.0,59199.799999999996,10,0,Normal
4572,0,302.4,312.0,56238.0,12,0,Normal
4573,0,302.5,312.2,43971.4,14,0,Normal
4574,0,302.4,312.0,64075.5,16,0,Normal
4575,2,302.4,312.0,58636.9,18,0,Normal
4576,2,302.4,312.0,63233.799999999996,23,0,Normal
4577,0,302.4,312.1,58782.0,28,0,Normal
4578,0,302.5,312.2,60913.8,30,0,Normal
4579,0,302.6,312.2,45934.5,32,0,Normal
4580,1,302.6,312.2,56570.399999999994,34,0,Normal
4581,1,302.5,312.1,69210.40000000001,37,0,Normal
4582,0,302.5,312.0,38782.799999999996,40,0,Normal
4583,0,302.5,312.0,50022.7,42,0,Normal
4584,0,302.4,311.9,47182.2,44,0,Normal
4585,1,302.5,312.0,47782.200000000004,46,0,Normal
4586,1,302.4,311.8,49045.5,49,0,Normal
4587,0,302.5,311.9,63534.9,52,0,Normal
4588,1,302.5,311.8,58881.600000000006,54,0,Normal
4589,1,302.5,311.9,74635.0,57,0,Normal
4590,1,302.5,311.9,79596.0,60,0,Normal
4591,0,302.5,312.0,53201.2,63,0,Normal
4592,0,302.5,311.9,67107.90000000001,65,0,Normal
4593,0,302.6,311.9,64992.0,67,0,Normal
4594,0,302.6,311.9,56729.0,69,0,Normal
4595,1,302.7,312.0,41601.6,71,0,Normal
4596,1,302.7,312.0,56444.600000000006,74,0,Normal
4597,0,302.7,312.0,55537.0,77,0,Normal
4598,0,302.8,312.1,75076.1,79,0,Normal
4599,1,302.7,312.0,51212.0,81,0,Normal
4600,0,302.8,312.1,54424.200000000004,84,0,Normal
4601,0,302.9,312.2,54409.5,86,0,Normal
4602,0,302.9,312.1,72969.8,88,0,Normal
4603,0,302.9,312.2,77452.0,90,0,Normal
4604,0,302.9,312.2,57191.399999999994,92,0,Normal
4605,0,302.9,312.2,62514.0,94,0,Normal
4606,0,302.9,312.2,40804.4,96,0,Normal
4607,1,302.9,312.2,44497.5,98,0,Normal
4608,1,303.1,312.3,51286.8,101,0,Normal
4609,1,303.1,312.4,69037.8,104,0,Normal
4610,0,303.1,312.4,57968.4,107,0,Normal
4611,1,303.0,312.3,49383.0,109,0,Normal
4612,0,303.0,312.3,63006.4,112,0,Normal
4613,1,303.0,312.3,57540.399999999994,114,0,Normal
4614,2,303.0,312.2,46771.200000000004,117,0,Normal
4615,1,303.0,312.2,89624.09999999999,122,1,PWF
4616,0,303.0,312.3,61272.0,125,0,Normal
4617,0,303.1,312.4,86346.0,127,1,PWF
4618,1,303.0,312.4,48692.0,129,0,Normal
4619,0,303.0,312.3,42310.799999999996,132,0,Normal
4620,0,303.0,312.3,59020.5,134,0,Normal
4621,1,302.9,312.2,70284.8,136,0,Normal
4622,0,302.9,312.2,63782.600000000006,139,0,Normal
4623,0,302.9,312.3,57281.399999999994,141,0,Normal
4624,1,302.8,312.2,54206.1,143,0,Normal
4625,0,302.7,312.1,42163.2,146,0,Normal
4626,2,302.7,312.1,52097.5,148,0,Normal
4627,0,302.7,312.1,63560.6,153,0,Normal
4628,0,302.7,312.1,54016.0,155,0,Normal
4629,0,302.7,312.2,72217.0,157,0,Normal
4630,1,302.8,312.2,53133.5,159,0,Normal
4631,0,302.8,312.2,55751.99999999999,162,0,Normal
4632,0,302.7,312.2,72652.8,164,0,Normal
4633,0,302.7,312.2,68732.5,166,0,Normal
4634,1,302.6,312.2,76444.5,168,0,Normal
4635,0,302.6,312.1,71044.59999999999,171,0,Normal
4636,0,302.6,312.0,65838.5,173,0,Normal
4637,1,302.5,312.0,68550.7,175,0,Normal
4638,0,302.6,312.1,57873.9,178,0,Normal
4639,0,302.6,312.1,47871.6,180,0,Normal
4640,0,302.6,312.1,73272.0,182,0,Normal
4641,0,302.6,312.1,54942.899999999994,184,0,Normal
4642,0,302.5,312.0,58005.99999999999,186,0,Normal
4643,0,302.5,312.0,66108.0,188,0,Normal
4644,0,302.5,312.0,70947.9,190,0,Normal
4645,1,302.5,312.0,46775.399999999994,192,0,Normal
4646,1,302.4,311.8,61156.8,195,0,Normal
4647,2,302.5,311.8,34839.0,198,0,Normal
4648,0,302.5,311.9,62904.9,203,0,Normal
4649,1,302.5,311.9,72962.40000000001,205,0,Normal
4650,0,302.5,312.0,67412.8,208,0,Normal
4651,1,302.5,312.0,66127.90000000001,210,0,Normal
4652,0,302.4,311.8,45765.5,213,0,Normal
4653,0,302.4,311.7,55015.99999999999,215,0,Normal
4654,0,302.3,311.6,52959.2,0,0,Normal
4655,0,302.3,311.5,65605.09999999999,2,0,Normal
4656,1,302.3,311.5,62115.200000000004,4,0,Normal
4657,0,302.3,311.5,46823.4,7,0,Normal
4658,1,302.2,311.4,75597.2,9,0,Normal
4659,1,302.3,311.5,50220.0,12,0,Normal
4660,0,302.2,311.4,61590.9,15,0,Normal
4661,0,302.2,311.4,74041.0,17,0,Normal
4662,0,302.2,311.5,54944.0,19,0,Normal
4663,1,302.3,311.5,64718.99999999999,21,0,Normal
4664,1,302.2,311.4,54018.9,24,0,Normal
4665,0,302.3,311.4,40405.5,27,0,Normal
4666,0,302.2,311.4,61633.0,29,0,Normal
4667,0,302.2,311.4,39936.0,31,0,Normal
4668,1,302.2,311.4,64869.6,33,0,Normal
4669,1,302.2,311.5,58420.5,36,0,Normal
4670,0,302.2,311.5,64364.8,39,0,Normal
4671,2,302.2,311.6,57064.8,41,0,Normal
4672,2,302.1,311.6,44566.2,46,0,Normal
4673,0,302.2,311.6,73100.0,51,0,Normal
4674,1,302.2,311.7,59202.5,53,0,Normal
4675,1,302.3,311.7,61752.5,56,0,Normal
4676,0,302.3,311.8,59156.99999999999,59,0,Normal
4677,0,302.3,311.8,66227.7,61,0,Normal
4678,1,302.2,311.7,57340.8,63,0,Normal
4679,1,302.2,311.7,71834.0,66,0,Normal
4680,1,302.2,311.6,69993.0,69,0,Normal
4681,0,302.2,311.6,61266.899999999994,72,0,Normal
4682,2,302.3,311.6,77669.9,74,0,Normal
4683,1,302.2,311.6,60018.4,79,0,Normal
4684,2,302.2,311.6,58659.2,82,0,Normal
4685,0,302.2,311.5,67579.2,87,0,Normal
4686,0,302.2,311.6,52061.2,89,0,Normal
4687,0,302.3,311.7,39494.0,91,0,Normal
4688,1,302.3,311.7,63465.8,93,0,Normal
4689,0,302.4,311.8,47987.3,96,0,Normal
4690,0,302.3,311.8,64287.99999999999,98,0,Normal
4691,0,302.4,311.8,74448.0,100,0,Normal
4692,1,302.4,311.9,73134.1,102,0,Normal
4693,1,302.4,311.8,61171.3,105,0,Normal
4694,0,302.4,311.8,68915.6,108,0,Normal
4695,0,302.4,311.8,60942.0,110,0,Normal
4696,2,302.5,311.9,55187.0,112,0,Normal
4697,0,302.5,311.9,66887.59999999999,117,0,Normal
4698,0,302.5,311.9,75647.0,119,0,Normal
4699,0,302.4,311.9,48355.299999999996,121,0,Normal
4700,0,302.5,311.9,62275.200000000004,123,0,Normal
4701,1,302.5,311.9,73142.09999999999,125,0,Normal
4702,0,302.3,311.7,66700.8,128,0,Normal
4703,2,302.3,311.7,66102.4,130,0,Normal
4704,0,302.5,311.8,70354.5,135,0,Normal
4705,0,302.4,311.9,62581.200000000004,137,0,Normal
4706,0,302.4,311.9,90300.0,139,1,PWF
4707,0,302.4,311.8,62843.2,141,0,Normal
4708,0,302.3,311.7,62184.600000000006,143,0,Normal
4709,0,302.2,311.7,60061.600000000006,145,0,Normal
4710,2,302.2,311.7,65704.5,147,0,Normal
4711,0,302.2,311.6,55465.5,152,0,Normal
4712,0,302.2,311.7,72618.0,154,0,Normal
4713,0,302.2,311.9,60648.0,156,0,Normal
4714,0,302.2,311.8,58248.0,158,0,Normal
4715,2,302.2,311.9,57172.6,160,0,Normal
4716,0,302.3,312.0,70678.8,165,0,Normal
4717,0,302.3,312.0,49062.600000000006,167,0,Normal
4718,0,302.4,312.0,52682.5,169,0,Normal
4719,0,302.3,312.0,60533.399999999994,171,0,Normal
4720,0,302.3,311.9,74424.59999999999,173,0,Normal
4721,1,302.3,311.8,62626.2,175,0,Normal
4722,0,302.2,311.7,66364.8,178,0,Normal
4723,1,302.3,311.8,70800.0,180,0,Normal
4724,0,302.3,311.8,72079.9,183,0,Normal
4725,1,302.3,311.8,53093.700000000004,185,0,Normal
4726,1,302.4,311.9,70039.8,188,0,Normal
4727,1,302.3,311.8,53629.6,191,0,Normal
4728,1,302.4,311.9,65980.8,194,0,Normal
4729,1,302.3,311.8,52229.100000000006,197,0,Normal
4730,0,302.3,311.7,45362.9,200,0,Normal
4731,0,302.2,311.6,38188.799999999996,202,0,Normal
4732,0,302.2,311.7,62834.0,204,0,Normal
4733,0,302.3,311.8,64238.4,206,0,Normal
4734,0,302.3,311.8,76937.8,208,1,OSF
4735,0,302.4,311.8,50357.3,210,0,Normal
4736,1,302.4,311.9,52667.4,212,0,Normal
4737,0,302.3,311.8,67367.2,215,0,Normal
4738,0,302.3,311.7,62512.799999999996,0,0,Normal
4739,1,302.2,311.7,51904.2,2,0,Normal
4740,1,302.3,311.7,58790.49999999999,5,0,Normal
4741,1,302.3,311.7,60061.5,8,0,Normal
4742,0,302.3,311.7,66458.0,11,0,Normal
4743,1,302.2,311.6,59159.1,13,0,Normal
4744,2,302.2,311.5,63133.200000000004,16,0,Normal
4745,0,302.1,311.5,39938.700000000004,21,0,Normal
4746,1,302.1,311.5,51666.0,23,0,Normal
4747,0,302.1,311.5,60400.2,26,0,Normal
4748,1,302.2,311.7,53584.0,28,0,Normal
4749,2,302.2,311.8,82992.0,31,0,Normal
4750,0,302.2,311.8,43185.8,36,0,Normal
4751,2,302.3,311.8,63129.99999999999,38,0,Normal
4752,2,302.3,311.8,45100.0,43,0,Normal
4753,0,302.2,311.6,76605.6,48,0,Normal
4754,0,302.1,311.5,47837.9,50,0,Normal
4755,0,302.1,311.4,68437.2,52,0,Normal
4756,1,302.0,311.5,71441.8,54,0,Normal
4757,0,301.9,311.3,75949.6,57,0,Normal
4758,0,301.9,311.3,61240.799999999996,59,0,Normal
4759,0,301.8,311.3,55525.799999999996,61,0,Normal
4760,1,301.9,311.3,54183.200000000004,63,0,Normal
4761,0,301.9,311.2,68176.2,66,0,Normal
4762,0,301.8,311.2,69768.2,68,0,Normal
4763,2,301.8,311.2,57169.4,70,0,Normal
4764,0,301.7,311.2,60223.1,75,0,Normal
4765,0,301.7,311.3,52094.0,77,0,Normal
4766,1,301.7,311.2,60193.8,79,0,Normal
4767,1,301.6,311.2,65797.5,82,0,Normal
4768,0,301.7,311.3,65223.9,85,0,Normal
4769,0,301.7,311.3,68748.0,87,0,Normal
4770,0,301.6,311.2,60403.2,89,0,Normal
4771,0,301.6,311.2,66642.5,91,0,Normal
4772,0,301.6,311.3,51009.399999999994,93,0,Normal
4773,2,301.6,311.2,65285.99999999999,95,0,Normal
4774,0,301.5,311.1,54948.6,100,0,Normal
4775,0,301.6,311.1,41000.5,102,0,Normal
4776,0,301.6,311.1,65190.00000000001,104,0,Normal
4777,0,301.6,311.1,62515.2,106,0,Normal
4778,1,301.7,311.1,61644.6,108,0,Normal
4779,0,301.6,311.1,49056.0,111,0,Normal
4780,0,301.7,311.2,64320.799999999996,113,0,Normal
4781,1,301.7,311.1,59380.600000000006,115,0,Normal
4782,0,301.7,311.1,57908.99999999999,118,0,Normal
4783,2,301.8,311.1,56165.2,120,0,Normal
4784,1,301.8,311.1,58478.2,125,0,Normal
4785,0,301.7,311.1,54646.8,128,0,Normal
4786,0,301.7,311.2,55820.700000000004,130,0,Normal
4787,0,301.7,311.3,61459.2,132,0,Normal
4788,0,301.8,311.5,62481.899999999994,134,0,Normal
4789,1,301.8,311.5,69384.0,136,0,Normal
4790,1,301.7,311.2,53923.5,139,0,Normal
4791,1,301.8,311.3,61834.200000000004,142,0,Normal
4792,1,301.8,311.3,51318.4,145,0,Normal
4793,0,301.8,311.3,65018.200000000004,148,0,Normal
4794,1,301.9,311.5,60873.6,150,0,Normal
4795,1,301.9,311.4,58453.5,153,0,Normal
4796,0,301.7,311.1,77084.90000000001,156,0,Normal
4797,0,301.6,311.0,60960.6,158,0,Normal
4798,0,301.5,310.9,62400.0,160,0,Normal
4799,0,301.5,310.8,54958.5,162,0,Normal
4800,0,301.5,310.9,65664.3,164,0,Normal
4801,0,301.5,310.8,63019.8,166,0,Normal
4802,0,301.4,310.8,56620.0,168,0,Normal
4803,0,301.5,310.9,51968.100000000006,170,0,Normal
4804,0,301.5,310.9,63472.5,172,0,Normal
4805,1,301.4,310.9,61190.1,174,0,Normal
4806,0,301.4,310.9,65376.0,177,0,Normal
4807,1,301.4,310.9,57922.1,179,0,Normal
4808,0,301.4,311.0,44538.1,182,0,Normal
4809,2,301.3,311.0,57828.0,184,0,Normal
4810,0,301.3,311.0,40646.399999999994,189,0,Normal
4811,0,301.3,311.1,58596.2,191,0,Normal
4812,0,301.4,311.1,54268.49999999999,193,0,Normal
4813,0,301.2,311.0,51245.100000000006,195,0,Normal
4814,1,301.3,311.0,66595.0,197,0,Normal
4815,0,301.2,311.0,55110.0,200,0,Normal
4816,0,301.3,311.0,56319.200000000004,202,0,Normal
4817,0,301.3,311.0,54124.200000000004,204,0,Normal
4818,0,301.3,311.0,56789.1,206,0,Normal
4819,0,301.3,311.0,59414.2,208,0,Normal
4820,0,301.3,311.1,47554.8,210,0,Normal
4821,0,301.3,311.1,64107.600000000006,212,0,Normal
4822,1,301.3,311.0,73442.6,214,0,Normal
4823,0,301.2,311.0,60679.2,217,0,Normal
4824,0,301.2,311.0,59371.200000000004,219,0,Normal
4825,0,301.3,311.1,59346.0,221,0,Normal
4826,1,301.3,311.1,61470.4,223,0,Normal
4827,0,301.3,311.1,66421.59999999999,0,0,Normal
4828,0,301.3,311.1,58806.4,2,0,Normal
4829,1,301.2,311.1,53988.2,4,0,Normal
4830,1,301.3,311.2,60971.2,7,0,Normal
4831,0,301.3,311.3,74731.8,10,0,Normal
4832,0,301.3,311.2,53767.5,12,0,Normal
4833,0,301.3,311.2,64836.5,14,0,Normal
4834,0,301.3,311.3,71413.2,16,0,Normal
4835,0,301.3,311.2,50206.8,18,0,Normal
4836,0,301.2,311.1,61535.00000000001,20,0,Normal
4837,1,301.3,311.1,46583.6,22,0,Normal
4838,1,301.4,311.2,53874.0,25,0,Normal
4839,1,301.4,311.2,55938.299999999996,28,0,Normal
4840,1,301.3,311.1,48852.899999999994,31,0,Normal
4841,1,301.3,311.1,51514.6,34,0,Normal
4842,0,301.4,311.2,68563.0,37,0,Normal
4843,0,301.5,311.2,48960.0,39,0,Normal
4844,0,301.4,311.1,54240.200000000004,41,0,Normal
4845,1,301.4,311.2,45765.5,43,0,Normal
4846,0,301.4,311.3,55744.2,46,0,Normal
4847,0,301.4,311.3,59093.1,48,0,Normal
4848,0,301.4,311.3,36935.700000000004,50,0,Normal
4849,1,301.4,311.2,68258.40000000001,52,0,Normal
4850,0,301.3,311.1,55067.99999999999,55,0,Normal
4851,0,301.2,311.0,51594.399999999994,57,0,Normal
4852,2,301.2,310.9,40095.4,59,0,Normal
4853,0,301.2,311.0,55001.700000000004,64,0,Normal
4854,0,301.2,310.9,75472.8,66,0,Normal
4855,1,301.2,310.9,64364.8,68,0,Normal
4856,2,301.2,310.9,57368.2,71,0,Normal
4857,0,301.3,310.9,42064.0,76,0,Normal
4858,0,301.3,311.0,59986.0,78,0,Normal
4859,0,301.3,311.0,51811.200000000004,80,0,Normal
4860,0,301.3,310.9,51834.600000000006,82,0,Normal
4861,0,301.3,311.0,74125.8,84,0,Normal
4862,0,301.4,311.0,59682.0,86,0,Normal
4863,1,301.4,311.1,44653.2,88,0,Normal
4864,1,301.4,311.0,54239.0,91,0,Normal
4865,1,301.5,311.1,56080.0,94,0,Normal
4866,0,301.5,311.1,65800.90000000001,97,0,Normal
4867,0,301.5,311.0,67678.2,99,0,Normal
4868,0,301.5,311.1,48294.899999999994,101,0,Normal
4869,0,301.5,311.1,38821.2,103,0,Normal
4870,0,301.5,311.1,34524.0,105,0,Normal
4871,0,301.5,311.1,72715.5,107,0,Normal
4872,1,301.5,311.0,64070.4,109,0,Normal
4873,1,301.5,311.1,60726.0,112,0,Normal
4874,1,301.5,311.1,56107.99999999999,115,0,Normal
4875,1,301.5,311.0,62606.9,118,0,Normal
4876,0,301.5,311.1,74294.6,121,0,Normal
4877,0,301.5,311.1,60361.2,123,0,Normal
4878,0,301.4,311.0,70211.4,125,0,Normal
4879,0,301.4,311.0,48308.399999999994,127,0,Normal
4880,0,301.5,311.1,71126.40000000001,129,0,Normal
4881,0,301.4,311.1,44310.4,131,0,Normal
4882,0,301.4,311.1,54206.1,133,0,Normal
4883,0,301.4,311.1,46800.0,135,0,Normal
4884,1,301.3,311.1,61834.0,137,0,Normal
4885,0,301.3,311.1,46445.4,140,0,Normal
4886,0,301.4,311.1,62598.6,142,0,Normal
4887,2,301.4,311.1,59823.0,144,0,Normal
4888,1,301.5,311.1,58170.200000000004,149,0,Normal
4889,1,301.4,311.0,68857.2,152,0,Normal
4890,0,301.4,311.0,53268.4,155,0,Normal
4891,0,301.4,311.0,71102.2,157,0,Normal
4892,0,301.4,311.1,65504.0,159,0,Normal
4893,1,301.3,311.0,74307.0,161,0,Normal
4894,0,301.2,310.9,60526.299999999996,164,0,Normal
4895,1,301.2,310.9,68182.0,166,0,Normal
4896,0,301.1,310.8,70961.8,169,0,Normal
4897,1,301.0,310.7,60983.4,171,0,Normal
4898,0,301.0,310.7,74360.0,174,0,Normal
4899,2,300.9,310.6,46702.2,176,0,Normal
4900,1,300.9,310.7,60885.0,181,0,Normal
4901,0,301.0,310.7,67051.2,184,0,Normal
4902,0,300.9,310.6,56569.2,186,0,Normal
4903,0,300.9,310.5,41478.6,188,0,Normal
4904,1,300.8,310.5,78470.0,190,0,Normal
4905,2,300.8,310.5,49200.200000000004,193,0,Normal
4906,0,300.7,310.3,54574.8,198,0,Normal
4907,2,300.8,310.4,65841.59999999999,200,0,Normal
4908,1,300.8,310.3,55393.799999999996,205,0,Normal
4909,2,300.7,310.2,89069.2,208,1,TWF
4910,1,300.8,310.3,63277.2,0,0,Normal
4911,1,300.8,310.4,82432.0,3,0,Normal
4912,1,300.7,310.3,49438.200000000004,6,0,Normal
4913,2,300.7,310.2,77351.7,9,0,Normal
4914,0,300.7,310.3,57312.0,14,0,Normal
4915,1,300.6,310.2,59288.4,16,0,Normal
4916,0,300.6,310.2,65154.5,19,0,Normal
4917,0,300.6,310.2,70536.6,21,0,Normal
4918,0,300.6,310.1,64722.0,23,0,Normal
4919,0,300.6,310.3,71548.40000000001,25,0,Normal
4920,0,300.5,310.2,45687.6,27,0,Normal
4921,0,300.5,310.3,76285.6,29,0,Normal
4922,0,300.5,310.3,62135.49999999999,31,0,Normal
4923,1,300.4,310.3,53795.0,33,0,Normal
4924,0,300.3,310.2,66807.2,36,0,Normal
4925,1,300.2,310.1,50674.700000000004,38,0,Normal
4926,0,300.2,310.1,73584.0,41,0,Normal
4927,0,300.2,310.1,50294.5,43,0,Normal
4928,1,300.2,310.1,59985.00000000001,45,0,Normal
4929,0,300.3,310.2,66489.2,48,0,Normal
4930,0,300.3,310.3,76522.8,50,0,Normal
4931,0,300.3,310.4,72678.4,52,0,Normal
4932,0,300.5,310.5,55449.0,54,0,Normal
4933,0,300.5,310.5,65080.2,56,0,Normal
4934,2,300.6,310.5,74444.8,58,0,Normal
4935,0,300.5,310.5,56787.0,63,0,Normal
4936,1,300.5,310.4,57740.399999999994,65,0,Normal
4937,1,300.6,310.5,60380.6,68,0,Normal
4938,0,300.5,310.4,56336.200000000004,71,0,Normal
4939,0,300.5,310.5,85808.09999999999,73,0,Normal
4940,1,300.6,310.6,75345.59999999999,75,0,Normal
4941,0,300.6,310.7,69743.0,78,1,RNF
4942,0,300.7,310.7,62930.0,80,0,Normal
4943,0,300.7,310.7,63643.299999999996,82,0,Normal
4944,1,300.7,310.6,56392.0,84,0,Normal
4945,1,300.8,310.8,62967.5,87,0,Normal
4946,0,300.7,310.8,69414.4,90,0,Normal
4947,1,300.7,310.8,66218.0,92,0,Normal
4948,0,300.7,310.8,39090.5,95,0,Normal
4949,1,300.7,310.8,66264.0,97,0,Normal
4950,0,300.7,310.8,48812.1,100,0,Normal
4951,0,300.7,310.9,48510.0,102,0,Normal
4952,0,300.7,310.8,52829.399999999994,104,0,Normal
4953,1,300.7,310.9,57805.4,106,0,Normal
4954,0,300.8,310.9,44512.4,109,0,Normal
4955,0,300.7,310.8,52234.8,111,0,Normal
4956,0,300.7,310.9,56948.5,113,0,Normal
4957,0,300.7,310.9,60896.4,115,0,Normal
4958,0,300.6,310.8,59020.5,117,0,Normal
4959,0,300.6,310.8,70553.6,119,0,Normal
4960,0,300.5,310.7,53801.0,121,0,Normal
4961,0,300.3,310.7,49709.7,123,0,Normal
4962,0,300.5,310.8,45446.4,125,0,Normal
4963,2,300.4,310.7,60112.799999999996,127,0,Normal
4964,2,300.5,310.8,49745.5,132,0,Normal
4965,2,300.5,310.9,67285.5,137,0,Normal
4966,0,300.4,310.8,68822.8,142,0,Normal
4967,0,300.4,310.8,72975.0,144,0,Normal
4968,0,300.4,310.8,75488.0,146,0,Normal
4969,1,300.4,310.8,53526.9,148,0,Normal
4970,0,300.4,310.8,57152.0,151,0,Normal
4971,0,300.5,310.8,49797.0,153,0,Normal
4972,0,300.5,310.8,67337.0,155,0,Normal
4973,0,300.5,310.8,70137.2,157,0,Normal
4974,0,300.5,310.7,58627.2,159,0,Normal
4975,2,300.5,310.7,47304.4,161,0,Normal
4976,2,300.5,310.6,70967.0,166,0,Normal
4977,0,300.6,310.7,53550.0,171,0,Normal
4978,0,300.5,310.6,67042.4,173,0,Normal
4979,2,300.6,310.7,67995.3,175,0,Normal
4980,1,300.6,310.7,52928.0,180,0,Normal
4981,1,300.7,310.7,62635.5,183,0,Normal
4982,0,300.7,310.8,55130.6,186,0,Normal
4983,2,300.8,310.8,66263.2,188,0,Normal
4984,2,300.7,310.8,69992.0,193,0,Normal
4985,0,300.7,310.7,55713.6,198,0,Normal
4986,0,300.6,310.7,75600.0,200,0,Normal
